,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age
1421,Female,144.0,114.99999999999999,34.0,386.7,182.6,77.8,102.0,14.5
1420,Female,142.0,110.00000000000001,34.0,322.8,148.6,69.0,90.0,12.5
1419,Female,141.0,113.99999999999999,36.0,306.9,192.0,83.89999999999999,86.0,13.5
1416,Female,140.0,109.00000000000001,26.0,311.2,134.5,74.8,39.0,13.5
1415,Female,139.0,112.99999999999999,38.0,352.7,149.3,79.8,99.5,12.5
1412,Female,134.0,101.0,35.0,202.89999999999998,87.5,54.2,74.9,11.5
1411,Female,134.0,106.0,45.0,312.3,126.0,97.4,74.5,12.5
1410,Female,133.0,106.0,36.0,298.2,126.89999999999999,68.4,87.0,11.5
1409,Female,132.0,103.0,34.0,267.4,123.0,62.5,71.5,11.5
1408,Female,132.0,99.0,42.0,309.6,144.8,70.5,78.5,11.5
1406,Female,131.0,104.0,38.0,290.9,120.0,77.3,76.6,11.5
1404,Female,131.0,105.0,38.0,271.9,112.79999999999998,64.3,79.7,11.5
1403,Female,130.0,102.0,34.0,313.4,144.9,69.8,78.2,11.5
1400,Female,130.0,118.0,44.0,332.4,154.0,75.6,87.0,12.5
1399,Female,130.0,101.0,33.0,231.99999999999997,95.7,54.79999999999999,69.8,12.5
3652,Female,105.0,85.0,28.000000000000004,174.70000000000002,84.1,36.4,44.5,11.5
1391,Female,127.0,99.0,35.0,242.19999999999996,141.4,54.50000000000001,64.6,10.5
1390,Female,127.0,100.0,33.0,291.9,141.0,52.900000000000006,78.0,10.5
3660,Female,109.00000000000001,82.0,25.0,130.8,58.9,26.3,41.0,11.5
1384,Female,126.0,97.0,34.0,264.1,118.9,69.0,69.0,10.5
1383,Female,125.0,96.0,31.0,240.7,117.30000000000001,47.8,63.7,13.5
1382,Female,125.0,103.0,32.0,252.8,114.3,65.2,64.2,10.5
1381,Female,125.0,101.0,35.0,229.99999999999997,109.5,51.2,60.9,12.5
1423,Female,145.0,120.0,40.0,347.4,139.4,71.7,119.0,12.5
1424,Female,146.0,115.99999999999999,38.0,347.5,135.7,86.9,104.0,12.5
1425,Female,147.0,112.99999999999999,41.0,425.5,189.8,92.0,112.99999999999999,13.5
1426,Female,149.0,113.99999999999999,43.0,450.0,231.3,89.2,111.6,10.5
3620,Female,128.0,100.0,34.0,252.89999999999998,112.99999999999999,67.5,63.0,10.5
3621,Female,131.0,91.0,34.0,254.99999999999997,116.6,60.6,66.6,9.5
1495,Female,124.0,87.0,31.0,202.4,95.4,47.2,55.00000000000001,9.5
1492,Female,122.0,97.0,34.0,220.1,102.49999999999999,45.8,61.0,12.5
1491,Female,121.0,103.0,34.0,257.8,120.0,58.9,66.3,10.5
1490,Female,121.0,97.0,32.0,240.19999999999996,83.4,57.49999999999999,76.0,10.5
1489,Female,121.0,97.0,33.0,190.3,90.7,38.6,55.300000000000004,12.5
3624,Female,133.0,100.0,35.0,287.1,128.6,69.0,74.0,10.5
1486,Female,119.0,91.0,32.0,208.0,90.4,53.1,57.60000000000001,10.5
1485,Female,118.0,92.0,28.999999999999996,198.10000000000002,90.6,44.1,55.00000000000001,9.5
1484,Female,118.0,93.0,30.0,230.20000000000002,122.6,47.8,50.3,10.5
1379,Female,124.0,95.0,32.0,225.89999999999998,92.6,53.7,66.0,11.5
3625,Female,134.0,105.0,39.0,284.0,114.6,73.6,78.10000000000001,11.5
1480,Female,115.99999999999999,92.0,35.0,233.0,130.0,44.1,61.1,10.5
3628,Female,147.0,112.99999999999999,45.0,407.4,174.0,102.89999999999999,113.5,14.5
1476,Female,112.00000000000001,87.0,30.0,174.3,95.1,36.7,36.7,10.5
1475,Female,112.00000000000001,86.0,30.0,174.9,90.6,32.2,44.0,9.5
1473,Female,110.00000000000001,86.0,28.000000000000004,168.0,75.0,43.6,38.9,9.5
1472,Female,109.00000000000001,82.0,28.000000000000004,148.10000000000002,71.3,35.5,40.6,10.5
1464,Female,101.0,76.0,27.0,137.1,72.2,31.3,32.2,10.5
1462,Female,99.0,76.0,24.0,114.6,53.1,25.7,28.800000000000004,8.5
1457,Female,95.0,73.0,23.0,113.20000000000002,56.2,23.4,26.700000000000003,8.5
1428,Female,163.0,130.0,50.0,451.0,178.1,84.0,159.5,15.5
1427,Female,150.0,122.0,47.0,501.70000000000005,246.4,103.8,122.39999999999999,15.5
1481,Female,115.99999999999999,87.0,28.000000000000004,190.6,95.0,43.3,41.9,10.5
3397,Female,95.0,75.0,30.0,111.79999999999998,39.1,24.3,38.9,13.5
1378,Female,124.0,100.0,30.0,258.6,119.19999999999999,62.7,70.8,11.5
1372,Female,123.0,95.0,33.0,204.6,98.1,39.1,60.699999999999996,13.5
1267,Female,92.0,73.0,25.0,95.7,41.2,20.9,28.199999999999996,9.5
1263,Female,91.0,73.0,23.0,86.1,36.8,21.6,24.9,9.5
1209,Female,156.0,126.0,43.0,531.4,297.6,99.7,117.19999999999999,12.5
3698,Female,130.0,102.0,35.0,270.0,114.99999999999999,63.1,77.7,11.5
1207,Female,151.0,125.0,42.0,501.0,239.29999999999998,102.60000000000001,135.7,12.5
1206,Female,150.0,113.99999999999999,42.0,447.19999999999993,221.8,103.89999999999999,109.00000000000001,12.5
3700,Female,132.0,106.0,34.0,286.2,124.4,61.8,79.6,11.5
1203,Female,146.0,114.99999999999999,37.0,375.9,186.2,76.0,96.5,13.5
3702,Female,133.0,108.0,39.0,352.8,170.1,72.3,94.0,12.5
1200,Female,144.0,110.00000000000001,40.0,399.3,180.7,93.8,104.3,11.5
1199,Female,144.0,115.99999999999999,39.0,420.6,205.29999999999998,96.0,107.5,11.5
3703,Female,134.0,102.0,31.0,255.6,112.1,60.9,71.6,12.5
1196,Female,142.0,112.00000000000001,36.0,330.4,147.0,76.2,90.5,12.5
1195,Female,141.0,110.00000000000001,34.0,243.8,127.89999999999999,47.2,60.199999999999996,10.5
1194,Female,140.0,105.0,38.0,329.3,170.9,61.4,79.9,10.5
3705,Female,134.0,108.0,40.0,292.0,128.7,65.6,83.3,10.5
3706,Female,135.0,107.0,37.0,311.5,140.7,80.4,80.0,12.5
1190,Female,138.0,106.0,34.0,310.70000000000005,158.9,69.69999999999999,73.9,10.5
3708,Female,135.0,106.0,39.0,299.7,124.0,75.0,85.0,10.5
1188,Female,138.0,108.0,31.0,290.8,124.8,62.1,78.0,10.5
1186,Female,137.0,108.0,43.0,340.5,132.8,73.1,94.69999999999999,15.5
1185,Female,134.0,101.0,41.0,272.90000000000003,121.50000000000001,60.5,70.6,10.5
1182,Female,132.0,106.0,37.0,269.2,109.2,54.1,95.2,12.5
3695,Female,130.0,104.0,39.0,256.2,119.7,49.2,76.5,11.5
1303,Female,107.0,82.0,26.0,142.9,67.0,28.800000000000004,41.5,10.5
1305,Female,108.0,84.0,28.999999999999996,173.10000000000002,86.3,32.6,43.5,11.5
1308,Female,109.00000000000001,89.0,30.0,160.0,70.7,32.6,41.4,10.5
3667,Female,117.0,84.0,31.0,206.8,87.4,44.5,64.0,12.5
1369,Female,123.0,95.0,31.0,200.8,89.5,38.6,57.9,11.5
3668,Female,117.0,93.0,28.999999999999996,197.10000000000002,86.5,42.9,56.89999999999999,11.5
3672,Female,119.0,88.0,27.0,192.8,100.1,34.300000000000004,51.5,11.5
1362,Female,121.0,94.0,32.0,216.7,108.1,44.3,55.00000000000001,13.5
1361,Female,121.0,95.0,35.0,215.19999999999996,92.6,43.9,67.0,10.5
3673,Female,119.0,92.0,31.0,209.10000000000002,91.3,48.0,61.7,11.5
3674,Female,119.0,90.0,33.0,216.2,98.0,50.5,55.8,13.5
1356,Female,120.0,91.0,28.999999999999996,177.89999999999998,83.8,34.300000000000004,53.79999999999999,11.5
1355,Female,120.0,93.0,31.0,208.0,95.1,50.0,56.00000000000001,12.5
3676,Female,120.0,100.0,32.0,224.40000000000003,101.89999999999999,51.2,61.8,11.5
1375,Female,123.0,95.0,31.0,223.0,96.8,42.3,71.0,11.5
1351,Female,119.0,93.0,31.0,205.20000000000002,92.9,22.4,61.0,13.5
3678,Female,121.0,98.0,30.0,226.9,86.1,50.5,70.0,11.5
3680,Female,122.0,99.0,33.0,216.7,90.5,54.6,63.4,10.5
1339,Female,115.99999999999999,89.0,30.0,171.6,80.0,31.2,50.6,9.5
3686,Female,125.0,97.0,27.0,260.5,122.0,53.5,72.1,15.5
1335,Female,114.99999999999999,96.0,33.0,215.60000000000002,102.2,41.9,61.199999999999996,10.5
1334,Female,114.99999999999999,84.0,27.0,171.4,92.2,29.4,42.5,11.5
3689,Female,126.0,101.0,39.0,261.2,103.2,66.10000000000001,75.0,10.5
1330,Female,113.99999999999999,92.0,27.0,195.9,79.4,50.5,53.1,10.5
1325,Female,112.99999999999999,90.0,28.999999999999996,169.9,84.3,33.7,45.0,9.5
1322,Female,112.00000000000001,89.0,31.0,244.79999999999998,111.3,64.5,53.900000000000006,11.5
1312,Female,110.00000000000001,81.0,25.0,130.2,59.3,27.399999999999995,40.0,10.5
1350,Female,119.0,93.0,30.0,196.0,82.3,39.2,45.1,11.5
877,Female,127.0,100.0,30.0,275.2,129.9,72.2,62.0,11.5
2117,Female,75.0,57.99999999999999,16.0,56.39999999999999,28.1,14.499999999999998,16.0,8.5
3395,Female,121.0,90.0,33.0,244.49999999999997,71.4,40.4,77.0,14.5
2691,Female,129.0,104.0,36.0,257.0,115.5,70.4,63.4,10.5
3184,Female,134.0,109.00000000000001,35.0,341.4,139.9,77.4,114.99999999999999,14.5
3185,Female,118.0,83.0,30.0,176.1,72.89999999999999,46.8,47.0,12.5
3186,Female,94.0,72.0,22.0,99.3,47.4,25.4,26.0,7.5
3187,Female,102.0,77.0,27.0,126.4,56.39999999999999,28.999999999999996,34.0,9.5
2684,Female,125.0,98.0,31.0,223.0,96.8,55.39999999999999,61.9,10.5
2679,Female,123.0,94.0,31.0,216.8,117.7,41.8,49.2,10.5
3192,Female,105.0,81.0,23.0,144.0,62.1,38.3,40.0,15.5
2677,Female,123.0,95.0,34.0,211.0,108.59999999999998,49.2,46.9,10.5
2676,Female,121.0,96.0,30.0,215.79999999999998,90.10000000000001,56.699999999999996,58.599999999999994,11.5
3194,Female,122.0,94.0,32.0,203.40000000000003,85.2,45.1,64.0,13.5
3195,Female,109.00000000000001,81.0,35.0,196.0,51.7,41.4,76.0,19.5
2672,Female,119.0,93.0,30.0,220.1,108.3,33.2,53.0,9.5
2671,Female,118.0,92.0,32.0,202.3,89.0,52.300000000000004,51.300000000000004,9.5
2668,Female,117.0,87.0,28.000000000000004,139.1,61.7,25.8,44.9,9.5
2667,Female,117.0,90.0,30.0,187.6,93.4,40.6,45.0,8.5
2665,Female,114.99999999999999,96.0,30.0,179.4,84.7,38.1,49.6,9.5
2664,Female,113.99999999999999,86.0,32.0,162.2,77.5,31.8,45.7,10.5
3199,Female,98.0,76.0,31.0,115.6,47.9,25.1,36.0,10.5
2662,Female,113.99999999999999,90.0,36.0,181.6,80.30000000000001,43.4,51.0,10.5
3200,Female,101.0,81.0,32.0,136.7,54.2,28.999999999999996,43.0,11.5
2659,Female,110.00000000000001,88.0,27.0,168.70000000000002,86.8,39.900000000000006,37.0,9.5
2657,Female,109.00000000000001,80.0,28.000000000000004,155.6,73.6,43.0,36.0,10.5
3180,Female,74.0,59.0,20.0,53.7,23.3,11.2,16.7,8.5
3201,Female,77.0,60.0,20.0,54.50000000000001,22.3,11.4,16.0,7.5
2694,Female,130.0,107.0,35.0,257.90000000000003,121.9,55.300000000000004,68.8,11.5
2698,Female,133.0,101.0,33.0,269.8,119.7,63.5,72.0,10.5
3157,Female,86.0,70.0,18.0,79.4,31.5,17.8,24.0,10.5
3159,Female,68.0,51.0,17.0,40.8,19.4,4.2,10.0,7.5
3161,Female,67.0,44.0,14.000000000000002,34.0,15.2,7.3,10.0,7.5
2778,Female,117.0,91.0,26.0,175.1,82.2,41.3,45.0,9.5
3163,Female,110.00000000000001,88.0,25.0,153.0,66.0,42.5,49.0,10.5
2774,Female,115.99999999999999,85.0,30.0,168.8,72.89999999999999,37.0,54.1,10.5
2773,Female,115.99999999999999,93.0,28.999999999999996,197.3,94.0,43.1,50.0,12.5
3164,Female,128.0,95.0,38.0,230.20000000000002,87.3,56.2,76.1,14.5
2771,Female,114.99999999999999,87.0,31.0,179.5,82.3,46.5,46.0,10.5
2770,Female,113.99999999999999,89.0,31.0,203.40000000000003,105.3,40.5,53.0,11.5
2766,Female,111.00000000000001,89.0,35.0,229.3,110.2,48.8,55.7,9.5
2759,Female,109.00000000000001,88.0,30.0,189.5,73.2,47.8,55.00000000000001,9.5
3165,Female,109.00000000000001,82.0,23.0,135.3,57.99999999999999,31.6,44.0,10.5
2755,Female,105.0,83.0,30.0,141.1,65.8,29.4,39.8,11.5
3166,Female,128.0,108.0,35.0,314.2,125.4,54.2,95.0,19.5
2751,Female,103.0,79.0,27.0,103.2,40.300000000000004,26.400000000000002,32.4,10.5
2709,Female,148.0,114.99999999999999,44.0,402.4,178.29999999999998,105.3,94.2,13.5
3170,Female,113.99999999999999,93.0,31.0,174.4,64.9,47.8,56.99999999999999,15.5
2706,Female,145.0,106.0,38.0,346.3,166.0,79.6,81.0,12.5
3172,Female,101.0,81.0,36.0,121.2,47.8,24.7,36.0,12.5
2701,Female,135.0,110.00000000000001,38.0,310.2,142.1,73.7,82.4,14.5
3176,Female,98.0,76.0,26.0,107.80000000000001,45.8,27.1,33.0,13.5
3177,Female,101.0,82.0,27.0,131.4,58.20000000000001,26.6,39.0,16.5
2696,Female,130.0,98.0,31.0,224.40000000000003,109.00000000000001,45.6,61.1,10.5
3202,Female,124.0,97.0,44.0,302.2,101.89999999999999,56.8,102.0,18.5
2654,Female,109.00000000000001,86.0,28.000000000000004,166.4,87.1,34.0,40.2,10.5
3203,Female,127.0,101.0,37.0,260.70000000000005,100.2,59.0,82.0,18.5
2591,Female,117.0,90.0,32.0,180.9,81.0,44.3,46.7,9.5
2590,Female,115.99999999999999,89.0,28.999999999999996,177.6,82.0,36.3,48.5,9.5
2588,Female,113.99999999999999,87.0,28.000000000000004,171.70000000000002,78.10000000000001,39.2,45.9,9.5
2587,Female,113.99999999999999,89.0,30.0,199.0,100.8,37.0,50.1,10.5
2586,Female,111.00000000000001,85.0,28.000000000000004,192.6,88.0,44.8,48.0,8.5
2585,Female,110.00000000000001,85.0,25.0,192.8,109.5,31.8,43.0,9.5
2583,Female,106.0,81.0,30.0,177.8,81.10000000000001,45.5,43.0,9.5
2581,Female,106.0,84.0,34.0,165.6,82.0,41.6,30.099999999999998,7.5
3226,Female,84.0,64.0,26.0,82.69999999999999,32.9,21.2,23.8,11.5
3227,Female,90.0,70.0,27.0,112.00000000000001,46.2,27.399999999999995,28.999999999999996,14.5
2567,Female,92.0,70.0,23.0,92.0,40.5,22.3,23.3,7.5
2566,Female,91.0,70.0,24.0,91.10000000000001,38.9,20.9,27.500000000000004,8.5
2544,Female,146.0,113.99999999999999,33.0,403.3,213.7,83.6,87.0,11.5
2543,Female,140.0,105.0,38.0,320.3,141.4,73.0,86.0,11.5
2542,Female,139.0,106.0,40.0,409.5,150.0,83.89999999999999,121.9,15.5
2541,Female,138.0,110.00000000000001,36.0,331.8,174.3,53.1,87.9,10.5
2540,Female,135.0,110.00000000000001,35.0,337.8,138.8,74.2,94.8,14.5
2539,Female,135.0,111.00000000000001,41.0,385.0,142.6,71.6,90.7,14.5
2536,Female,131.0,109.00000000000001,33.0,324.5,131.1,59.8,102.60000000000001,13.5
2535,Female,128.0,100.0,36.0,299.90000000000003,118.6,62.8,86.2,12.5
3229,Female,128.0,101.0,38.0,255.29999999999998,96.7,65.6,80.0,13.5
2532,Female,125.0,98.0,31.0,266.0,133.5,51.800000000000004,66.0,11.5
2530,Female,120.0,97.0,33.0,228.10000000000002,117.40000000000002,43.5,57.60000000000001,10.5
3218,Female,128.0,101.0,38.0,247.10000000000002,88.7,62.1,73.0,15.5
2593,Female,119.0,94.0,31.0,235.5,108.4,53.79999999999999,62.0,10.5
2594,Female,119.0,93.0,30.0,215.3,98.2,44.0,57.4,10.5
2595,Female,119.0,93.0,30.0,205.10000000000002,82.4,54.900000000000006,57.8,12.5
3204,Female,133.0,106.0,37.0,279.09999999999997,91.2,64.1,98.0,16.5
2623,Female,141.0,112.00000000000001,41.0,476.19999999999993,198.3,100.1,124.8,11.5
2622,Female,140.0,114.99999999999999,41.0,359.5,145.9,78.7,103.3,14.5
2620,Female,139.0,110.00000000000001,31.0,369.9,153.4,88.4,83.5,11.5
2618,Female,138.0,109.00000000000001,41.0,386.6,157.1,85.8,99.6,14.5
2616,Female,130.0,100.0,37.0,288.3,148.2,59.099999999999994,68.2,10.5
3211,Female,120.0,96.0,33.0,226.9,90.7,54.0,67.0,11.5
3212,Female,117.0,92.0,34.0,216.7,74.9,65.2,65.0,15.5
2613,Female,127.0,99.0,39.0,259.4,111.20000000000002,59.699999999999996,74.0,12.5
2612,Female,127.0,99.0,36.0,319.2,123.4,63.4,74.0,12.5
3213,Female,111.00000000000001,84.0,28.000000000000004,173.6,66.0,48.6,42.0,14.5
2787,Female,122.0,90.0,26.0,174.5,77.8,34.300000000000004,54.400000000000006,12.5
2610,Female,126.0,99.0,28.999999999999996,229.4,109.1,53.2,57.699999999999996,10.5
2608,Female,125.0,98.0,35.0,221.5,89.7,43.3,71.89999999999999,9.5
2607,Female,125.0,98.0,33.0,225.4,95.4,47.3,63.7,10.5
3214,Female,113.99999999999999,99.0,32.0,218.29999999999998,90.4,55.00000000000001,63.0,15.5
2605,Female,124.0,95.0,32.0,264.9,137.3,46.6,65.5,10.5
2604,Female,124.0,97.0,35.0,243.1,109.00000000000001,50.6,69.0,11.5
2603,Female,124.0,102.0,35.0,254.1,108.3,64.6,64.5,10.5
3215,Female,124.0,97.0,35.0,254.2,106.2,61.5,74.0,12.5
2601,Female,123.0,100.0,33.0,265.4,120.0,60.3,71.0,11.5
2600,Female,123.0,97.0,32.0,231.5,100.1,49.9,63.0,11.5
2597,Female,120.0,92.0,30.0,247.00000000000003,120.5,54.79999999999999,57.99999999999999,9.5
2596,Female,120.0,92.0,28.999999999999996,186.5,79.7,44.9,49.6,9.5
2609,Female,126.0,99.0,40.0,285.1,131.8,67.2,76.0,12.5
2529,Female,120.0,100.0,31.0,266.4,124.70000000000002,56.699999999999996,70.0,9.5
2788,Female,123.0,92.0,30.0,205.29999999999998,98.7,40.2,54.900000000000006,11.5
2790,Female,124.0,96.0,33.0,202.5,106.5,87.3,64.8,11.5
2982,Female,102.0,74.0,42.0,236.60000000000002,101.6,58.4,68.6,10.5
2981,Female,101.0,76.0,26.0,138.6,78.2,23.9,30.3,9.5
3081,Female,146.0,110.00000000000001,41.0,381.6,108.3,71.3,119.30000000000001,15.5
3082,Female,151.0,114.99999999999999,40.0,414.59999999999997,202.70000000000002,93.10000000000001,96.0,12.5
2968,Female,136.0,101.0,34.0,268.7,131.4,59.4,71.0,13.5
2963,Female,134.0,105.0,38.0,305.4,115.10000000000001,70.6,88.0,13.5
2961,Female,133.0,102.0,35.0,276.1,135.0,59.699999999999996,65.0,11.5
2960,Female,132.0,105.0,36.0,319.3,155.29999999999998,79.4,72.1,11.5
2959,Female,132.0,105.0,32.0,255.40000000000003,99.5,63.800000000000004,78.8,14.5
2958,Female,131.0,103.0,40.0,298.8,145.1,61.8,81.0,13.5
2957,Female,131.0,100.0,41.0,305.6,124.30000000000001,74.5,90.7,12.5
2956,Female,130.0,112.99999999999999,40.0,332.90000000000003,150.6,73.4,86.0,13.5
3093,Female,104.0,86.0,30.0,145.6,60.4,31.5,47.0,12.5
2953,Female,129.0,104.0,34.0,239.4,105.2,58.5,63.4,12.5
2952,Female,129.0,97.0,30.0,230.20000000000002,118.7,46.300000000000004,58.599999999999994,13.5
3096,Female,106.0,79.0,23.0,113.7,49.8,27.500000000000004,32.2,10.5
2948,Female,127.0,100.0,38.0,258.0,118.6,60.9,70.4,9.5
3098,Female,110.00000000000001,86.0,30.0,131.0,52.7,24.4,44.2,9.5
2945,Female,127.0,97.0,38.0,275.3,126.8,57.699999999999996,81.2,12.5
2943,Female,126.0,97.0,37.0,233.4,109.59999999999998,49.7,68.0,11.5
2941,Female,126.0,96.0,33.0,252.3,110.1,55.39999999999999,77.7,11.5
2939,Female,125.0,98.0,28.999999999999996,184.0,87.4,34.699999999999996,56.00000000000001,11.5
2938,Female,125.0,100.0,32.0,243.4,114.5,41.4,71.0,12.5
2983,Female,105.0,82.0,27.0,158.1,81.3,39.6,35.4,9.5
2934,Female,124.0,95.0,30.0,190.9,91.0,37.3,55.39999999999999,10.5
2984,Female,107.0,80.0,30.0,244.79999999999998,123.6,55.00000000000001,57.49999999999999,11.5
3078,Female,139.0,107.0,40.0,317.09999999999997,133.4,66.8,94.2,12.5
3053,Female,120.0,90.0,28.000000000000004,173.8,68.5,39.0,58.20000000000001,12.5
3052,Female,119.0,92.0,32.0,184.2,80.10000000000001,40.5,57.49999999999999,10.5
3059,Female,125.0,103.0,31.0,232.7,97.5,51.800000000000004,71.0,12.5
3045,Female,115.99999999999999,87.0,31.0,175.7,85.0,33.7,48.5,11.5
3062,Female,127.0,101.0,33.0,250.2,115.40000000000002,45.4,76.5,12.5
3063,Female,127.0,98.0,31.0,229.0,95.5,60.699999999999996,63.1,10.5
3040,Female,113.99999999999999,94.0,28.000000000000004,174.2,77.0,42.2,46.300000000000004,11.5
3065,Female,128.0,97.0,28.999999999999996,226.7,110.5,50.1,60.3,12.5
3066,Female,128.0,100.0,30.0,240.3,111.79999999999998,46.2,67.10000000000001,10.5
3008,Female,150.0,123.0,41.0,452.7,164.2,84.6,145.2,13.5
3070,Female,131.0,98.0,32.0,240.79999999999998,109.1,52.300000000000004,64.5,10.5
3004,Female,134.0,103.0,34.0,285.3,132.1,67.9,74.0,12.5
3003,Female,131.0,101.0,35.0,258.1,124.10000000000001,59.3,65.2,11.5
3071,Female,131.0,91.0,34.0,257.90000000000003,117.40000000000002,63.3,68.30000000000001,12.5
3072,Female,132.0,106.0,36.0,303.5,155.29999999999998,60.4,80.2,11.5
2999,Female,127.0,105.0,36.0,273.9,126.8,63.6,72.6,12.5
2998,Female,127.0,102.0,34.0,244.70000000000002,106.4,54.2,70.8,10.5
2997,Female,125.0,98.0,22.0,227.2,105.3,38.3,58.5,10.5
2996,Female,124.0,100.0,34.0,229.6,109.5,44.0,66.3,11.5
3075,Female,136.0,104.0,37.0,298.8,123.0,78.7,81.2,12.5
2993,Female,119.0,86.0,42.0,304.9,130.6,79.2,82.0,12.5
3076,Female,136.0,112.00000000000001,39.0,332.8,115.99999999999999,77.10000000000001,109.00000000000001,12.5
2990,Female,118.0,88.0,28.000000000000004,201.40000000000003,95.5,42.1,58.5,10.5
3079,Female,140.0,111.00000000000001,44.0,333.2,129.4,85.7,91.0,12.5
2933,Female,123.0,99.0,33.0,239.6,108.3,57.3,63.7,11.5
2931,Female,123.0,103.0,27.0,224.29999999999998,109.00000000000001,46.1,57.99999999999999,10.5
2930,Female,123.0,95.0,35.0,238.79999999999998,111.79999999999998,51.800000000000004,63.3,12.5
2845,Female,124.0,96.0,34.0,220.9,107.0,50.0,57.4,11.5
3129,Female,126.0,98.0,34.0,243.1,92.5,40.9,62.1,11.5
3132,Female,137.0,106.0,34.0,302.09999999999997,147.70000000000002,70.5,74.5,11.5
3133,Female,97.0,78.0,20.0,111.3,44.3,23.1,37.0,10.5
2839,Female,118.0,91.0,30.0,195.2,93.0,41.099999999999994,55.300000000000004,11.5
2837,Female,115.99999999999999,89.0,27.0,190.0,96.8,36.4,46.5,9.5
2834,Female,113.99999999999999,85.0,26.0,156.4,73.9,34.9,39.300000000000004,9.5
2833,Female,108.0,83.0,30.0,162.3,77.5,37.5,40.699999999999996,10.5
2832,Female,108.0,84.0,28.000000000000004,160.7,76.0,36.1,42.0,10.5
2830,Female,105.0,86.0,27.0,168.70000000000002,86.5,36.0,36.3,10.5
2808,Female,141.0,108.0,41.0,351.4,165.3,83.4,92.2,10.5
2806,Female,135.0,105.0,34.0,342.2,167.3,70.4,95.0,10.5
2805,Female,132.0,105.0,40.0,292.6,130.5,59.9,84.4,12.5
2804,Female,132.0,101.0,38.0,280.90000000000003,125.1,67.5,74.9,10.5
3144,Female,125.0,96.0,40.0,264.7,121.50000000000001,61.1,71.0,10.5
2800,Female,128.0,99.0,34.0,245.29999999999998,98.0,75.4,57.49999999999999,12.5
3147,Female,129.0,100.0,36.0,255.7,106.89999999999999,59.9,69.0,14.5
3148,Female,142.0,106.0,39.0,374.90000000000003,135.1,81.3,137.1,13.5
3149,Female,140.0,108.0,43.0,395.6,133.5,62.5,142.0,25.5
3150,Female,131.0,101.0,33.0,273.4,116.7,70.3,79.2,11.5
3151,Female,133.0,100.0,35.0,348.4,119.0,60.5,145.0,22.5
2794,Female,126.0,95.0,31.0,200.1,90.4,50.4,53.0,11.5
3152,Female,94.0,75.0,21.0,102.60000000000001,46.4,28.4,26.0,12.5
3128,Female,126.0,99.0,38.0,233.1,107.2,42.3,32.5,11.5
3127,Female,124.0,97.0,31.0,238.89999999999998,102.1,54.2,70.4,10.5
2848,Female,125.0,97.0,32.0,250.8,118.19999999999999,51.800000000000004,69.69999999999999,10.5
2851,Female,127.0,102.0,37.0,257.2,105.2,59.0,82.1,13.5
2927,Female,122.0,94.0,39.0,254.70000000000002,93.8,66.3,79.6,13.5
2923,Female,121.0,99.0,34.0,218.29999999999998,87.3,54.300000000000004,67.0,14.5
2921,Female,120.0,90.0,30.0,192.5,87.5,44.5,55.50000000000001,10.5
2919,Female,120.0,96.0,34.0,211.20000000000002,91.5,48.699999999999996,62.7,11.5
2911,Female,115.99999999999999,88.0,25.0,157.1,72.6,39.1,39.0,12.5
2909,Female,115.99999999999999,90.0,30.0,184.0,78.6,42.4,57.9,10.5
2908,Female,115.99999999999999,90.0,34.0,194.1,92.30000000000001,46.4,49.6,10.5
3117,Female,94.0,72.0,20.0,94.1,32.7,17.8,27.700000000000003,9.5
2903,Female,114.99999999999999,85.0,30.0,175.29999999999998,91.0,36.0,45.6,9.5
2900,Female,110.00000000000001,87.0,28.000000000000004,149.0,69.4,34.8,45.300000000000004,10.5
2893,Female,107.0,89.0,25.0,174.5,83.4,39.8,48.0,9.5
2789,Female,124.0,93.0,28.000000000000004,232.10000000000002,120.10000000000001,43.9,61.4,10.5
3119,Female,105.0,80.0,27.0,142.8,63.6,27.6,41.6,11.5
2878,Female,93.0,70.0,22.0,81.69999999999999,33.0,20.4,26.200000000000003,9.5
3121,Female,110.00000000000001,85.0,28.000000000000004,190.4,97.89999999999999,38.9,43.7,8.5
2861,Female,144.0,112.99999999999999,34.0,322.6,144.6,65.10000000000001,98.9,13.5
2860,Female,144.0,110.00000000000001,36.0,304.0,127.4,65.0,87.0,11.5
2859,Female,144.0,112.99999999999999,36.0,343.8,169.3,81.4,77.5,12.5
3124,Female,114.99999999999999,90.0,27.0,165.7,72.4,33.1,47.2,11.5
